acta_id,departamento,provincia,municipio,recinto,mesa,candidato_1,candidato_2,candidato_3,candidato_4,votos_nulos,votos_blancos,total_votos,ciudadanos_habilitados,observacion
ACTA-1040400189008,Chuquisaca,Tomina,Villa Alcal�,Unidad Educativa Ramadas,1040400189008,222,117,19,453,10,22,843,858,
ACTA-1040400197001,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197001,20,91,7,187,19,30,354,369,
ACTA-1040400197002,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197002,53,123,117,245,4,117,659,757,
ACTA-1040400197003,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197003,67,23,63,213,33,53,452,522,
ACTA-1040400197004,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197004,0,57,27,114,2,8,208,220,
ACTA-1040400197005,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197005,103,61,144,322,4,13,647,784,
ACTA-1040400197006,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197006,53,22,75,431,32,72,685,876,
ACTA-1040400197007,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197007,77,34,74,305,6,74,570,681,
ACTA-1040400197008,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197008,135,0,57,202,13,44,451,569,
ACTA-1040400197009,Chuquisaca,Tomina,Villa Alcal�,Colegio Pio XII,1040400197009,100,103,38,117,29,15,402,510,
ACTA-1040500206001,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206001,7,7,3,6,1,4,28,35,
ACTA-1040500206002,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206002,45,48,72,392,56,45,658,661,
ACTA-1040500206003,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206003,30,48,49,113,6,20,266,287,
ACTA-1040500206004,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206004,165,151,82,396,45,128,967,970,
ACTA-1040500206005,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206005,119,16,74,143,52,89,493,570,
ACTA-1040500206006,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206006,25,16,7,48,7,13,116,138,
ACTA-1040500206007,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206007,13,64,44,95,5,23,244,310,
ACTA-1040500206008,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206008,99,55,0,226,57,78,515,652,
ACTA-1040500206009,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206009,6,10,41,289,38,65,449,466,
ACTA-1040500206010,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206010,4,2,5,13,2,2,28,28,
ACTA-1040500206011,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206011,115,157,58,170,38,66,604,618,
ACTA-1040500206012,Chuquisaca,Tomina,El Villar,Unidad Educativa Rosendo Peoa,1040500206012,0,5,2,18,1,4,30,31,
ACTA-1060100218001,Chuquisaca,Yampar�ez,Tarabuco,Instituto Tecnologico El Paso,1060100218001,62,56,29,388,34,131,700,847,
ACTA-1060100218002,Chuquisaca,Yampar�ez,Tarabuco,Instituto Tecnologico El Paso,1060100218002,94,49,26,117,9,7,302,365,
ACTA-1060100218003,Chuquisaca,Yampar�ez,Tarabuco,Instituto Tecnologico El Paso,1060100218003,74,128,9,332,8,79,630,721,
ACTA-1060100221001,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221001,125,66,30,227,1,3,452,564,
ACTA-1060100221002,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221002,22,30,20,27,11,19,129,140,
ACTA-1060100221003,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221003,31,58,43,79,14,2,227,253,
ACTA-1060100221004,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221004,80,46,23,175,29,54,407,466,
ACTA-1060100221005,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221005,17,20,4,81,14,23,159,197,
ACTA-1060100221006,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221006,179,187,82,173,82,105,808,873,
ACTA-1060100221007,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221007,57,91,18,113,22,40,341,364,
ACTA-1060100221008,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221008,73,31,32,77,18,10,241,260,
ACTA-1060100221009,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221009,0,5,3,46,3,1,58,69,
ACTA-1060100221010,Chuquisaca,Yampar�ez,Tarabuco,U.E. Combuyo,1060100221010,34,23,11,196,30,29,323,326,
ACTA-1060100231001,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231001,68,55,1,169,31,59,383,413,
ACTA-1060100231002,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231002,138,15,82,273,30,93,631,805,
ACTA-1060100231003,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231003,96,108,87,244,81,58,674,839,
ACTA-1060100231004,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231004,138,138,21,103,34,74,508,562,
ACTA-1060100231005,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231005,6,16,10,33,3,15,83,103,
ACTA-1060100231006,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231006,45,139,109,276,64,78,711,736,
ACTA-1060100231007,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231007,88,181,65,351,18,97,800,984,
ACTA-1060100231008,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231008,88,105,33,172,6,31,435,435,
ACTA-1060100231009,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231009,7,92,132,391,21,54,697,700,
ACTA-1060100231010,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231010,54,15,91,217,0,33,410,410,
ACTA-1060100231011,Chuquisaca,Yampar�ez,Tarabuco,Centro Integral Nioo Jesus Fe y Alegria,1060100231011,25,37,60,169,0,14,305,313,
ACTA-1060200242001,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242001,60,88,53,56,19,26,302,339,
ACTA-1060200242002,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242002,11,27,41,630,85,58,852,942,
ACTA-1060200242003,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242003,20,163,121,282,49,26,661,752,
ACTA-1060200242004,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242004,38,92,19,169,40,20,378,420,
ACTA-1060200242005,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242005,5,37,47,120,28,31,268,305,
ACTA-1060200242006,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242006,39,26,118,383,6,8,580,636,
ACTA-1060200242007,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242007,48,26,11,205,32,40,362,366,
ACTA-1060200242008,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242008,65,53,43,102,22,41,326,334,
ACTA-1060200242009,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242009,29,55,13,111,24,27,259,289,
ACTA-1060200242010,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242010,15,16,1,44,1,1,78,93,
ACTA-1060200242011,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242011,185,42,112,306,23,25,693,751,
ACTA-1060200242012,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242012,70,3,43,145,9,51,321,327,
ACTA-1060200242013,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242013,150,131,74,97,59,43,554,635,
ACTA-1060200242014,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242014,218,57,142,215,4,8,644,754,
ACTA-1060200242015,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242015,15,129,117,228,41,49,579,635,
ACTA-1060200242016,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242016,32,25,18,63,7,31,176,218,
ACTA-1060200242017,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242017,3,19,13,20,2,3,60,71,
ACTA-1060200242018,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242018,19,58,35,286,41,25,464,481,
ACTA-1060200242019,Chuquisaca,Yampar�ez,Yampar�ez,U.E. Avelino Morida,1060200242019,36,101,51,110,25,59,382,427,
ACTA-1060200261001,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261001,94,118,106,132,48,104,602,759,
ACTA-1060200261002,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261002,2,129,79,405,14,109,738,918,
ACTA-1060200261003,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261003,12,24,7,119,7,8,177,184,
ACTA-1060200261004,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261004,174,17,0,334,70,75,670,764,
ACTA-1060200261005,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261005,0,106,3,360,16,51,536,641,
ACTA-1060200261006,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261006,36,27,85,568,8,72,796,890,
ACTA-1060200261007,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261007,23,65,56,241,20,77,482,487,
ACTA-1060200261008,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261008,25,72,12,286,58,16,469,596,
ACTA-1060200261009,Chuquisaca,Yampar�ez,Yampar�ez,Nucleo Escolar Villa Granado,1060200261009,48,147,123,295,55,23,691,758,
ACTA-1070100270001,Chuquisaca,Nor Cinti,Camargo,(Corcel) Penitenciaria San Antonio,1070100270001,90,28,64,278,49,80,589,648,
ACTA-1070100270002,Chuquisaca,Nor Cinti,Camargo,(Corcel) Penitenciaria San Antonio,1070100270002,19,18,80,600,11,120,848,909,
ACTA-1070200272001,Chuquisaca,Nor Cinti,San Lucas,Centro Internado Misicuni,1070200272001,64,20,65,170,20,50,389,413,
ACTA-1070200272002,Chuquisaca,Nor Cinti,San Lucas,Centro Internado Misicuni,1070200272002,89,91,18,251,30,25,504,623,
ACTA-1070200274001,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274001,154,54,39,218,62,30,557,668,
ACTA-1070200274002,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274002,56,54,12,176,14,55,367,435,
ACTA-1070200274003,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274003,46,29,19,60,20,32,206,258,
ACTA-1070200274004,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274004,63,76,3,198,39,46,425,527,
ACTA-1070200274005,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274005,64,1,0,144,4,13,226,258,
ACTA-1070200274006,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274006,14,24,39,132,21,6,236,242,
ACTA-1070200274007,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274007,36,18,23,29,4,5,115,143,
ACTA-1070200274008,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274008,37,25,26,28,7,21,144,170,
ACTA-1070200274009,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274009,70,100,154,340,3,88,755,868,
ACTA-1070200274010,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274010,131,49,84,156,18,21,459,539,
ACTA-1070200274011,Chuquisaca,Nor Cinti,San Lucas,U.E. Nacional San Isidro,1070200274011,80,106,153,322,23,76,760,878,
ACTA-1070200285001,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285001,25,21,19,80,1,12,158,199,
ACTA-1070200285002,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285002,134,204,43,247,46,136,810,945,
ACTA-1070200285003,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285003,52,140,12,405,57,4,670,770,
ACTA-1070200285004,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285004,47,11,61,131,39,60,349,430,
ACTA-1070200285005,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285005,24,21,48,227,24,34,378,478,
ACTA-1070200285006,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285006,19,13,21,115,7,12,187,192,
ACTA-1070200285007,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285007,1,1,0,4,0,0,6,7,
ACTA-1070200285008,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285008,1,93,22,239,11,63,429,472,
ACTA-1070200285009,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285009,55,181,31,456,48,67,838,976,
ACTA-1070200285010,Chuquisaca,Nor Cinti,San Lucas,U.E. Adolfo Mercado,1070200285010,63,13,29,92,1,14,212,237,
ACTA-1070300295001,Chuquisaca,Nor Cinti,Incahuasi,Colegio Boliviano Argentino,1070300295001,36,49,22,38,5,26,176,186,
ACTA-1070300295002,Chuquisaca,Nor Cinti,Incahuasi,Colegio Boliviano Argentino,1070300295002,162,116,68,265,82,52,745,942,
ACTA-1070300295003,Chuquisaca,Nor Cinti,Incahuasi,Colegio Boliviano Argentino,1070300295003,58,35,1,430,65,75,664,831,
ACTA-1070300295004,Chuquisaca,Nor Cinti,Incahuasi,Colegio Boliviano Argentino,1070300295004,124,19,83,368,19,60,673,686,
ACTA-1070300295005,Chuquisaca,Nor Cinti,Incahuasi,Colegio Boliviano Argentino,1070300295005,22,20,8,19,8,15,92,105,
ACTA-1070300300001,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300001,23,61,57,94,22,2,259,292,
ACTA-1070300300002,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300002,113,45,56,157,18,36,425,438,
ACTA-1070300300003,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300003,139,125,132,150,5,33,584,679,
ACTA-1070300300004,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300004,41,126,5,386,16,15,589,674,
ACTA-1070300300005,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300005,63,167,75,196,47,25,573,693,
ACTA-1070300300006,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300006,80,54,11,176,30,16,367,454,
ACTA-1070300300007,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300007,232,110,142,253,9,121,867,982,
ACTA-1070300300008,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300008,12,15,8,12,1,5,53,64,
ACTA-1070300300009,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300009,13,28,0,77,5,6,129,129,
ACTA-1070300300010,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300010,12,44,138,460,16,133,803,898,
ACTA-1070300300011,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300011,12,52,37,119,12,26,258,289,
ACTA-1070300300012,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300012,16,17,81,407,30,31,582,720,
ACTA-1070300300013,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300013,0,172,108,237,20,28,565,591,
ACTA-1070300300014,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300014,0,2,1,19,1,0,23,27,
ACTA-1070300300015,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300015,161,111,152,218,16,102,760,845,
ACTA-1070300300016,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300016,110,148,55,125,10,24,472,497,
ACTA-1070300300017,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300017,26,86,11,182,39,47,391,400,
ACTA-1070300300018,Chuquisaca,Nor Cinti,Incahuasi,U.E. Bartolina Sisa,1070300300018,41,128,109,186,43,40,547,646,
ACTA-1070300318001,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318001,6,7,5,36,1,6,61,71,
ACTA-1070300318002,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318002,211,291,128,235,21,52,938,993,
ACTA-1070300318003,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318003,4,2,0,8,1,0,15,17,
ACTA-1070300318004,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318004,12,38,31,54,2,29,166,193,
ACTA-1070300318005,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318005,88,5,10,495,72,138,808,985,
ACTA-1070300318006,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318006,77,25,35,287,47,58,529,531,
ACTA-1070300318007,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318007,18,15,11,41,1,12,98,113,
ACTA-1070300318008,Chuquisaca,Nor Cinti,Incahuasi,Nucleo Escolar Villa Granado,1070300318008,173,28,64,244,18,88,615,673,
ACTA-1070400326001,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326001,136,7,27,313,57,56,596,640,
ACTA-1070400326002,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326002,37,39,50,155,32,35,348,370,
ACTA-1070400326003,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326003,24,8,10,693,70,141,946,978,
ACTA-1070400326004,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326004,4,4,5,9,1,2,25,26,
ACTA-1070400326005,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326005,82,163,125,410,4,30,814,860,
ACTA-1070400326006,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326006,100,28,97,170,14,88,497,626,
ACTA-1070400326007,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326007,19,4,29,75,12,15,154,194,
ACTA-1070400326008,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326008,68,26,66,160,9,28,357,393,
ACTA-1070400326009,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326009,51,26,10,97,4,38,226,244,
ACTA-1070400326010,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326010,7,41,4,212,20,61,345,411,
ACTA-1070400326011,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326011,15,57,35,139,12,12,270,300,
ACTA-1070400326012,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326012,138,144,103,269,82,18,754,918,
ACTA-1070400326013,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326013,21,145,83,280,13,83,625,666,
ACTA-1070400326014,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326014,15,159,17,313,32,63,599,739,
ACTA-1070400326015,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326015,224,224,110,211,9,75,853,960,
ACTA-1070400326016,Chuquisaca,Nor Cinti,Villa Charcas,Escuela Dr. Demetrio Canelas,1070400326016,41,164,42,325,52,48,672,847,
ACTA-1070400342001,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342001,4,100,35,279,47,58,523,654,
ACTA-1070400342002,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342002,38,162,38,227,37,93,595,612,
ACTA-1070400342003,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342003,0,0,0,4,0,0,4,4,
ACTA-1070400342004,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342004,72,49,13,623,11,37,805,972,
ACTA-1070400342005,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342005,108,152,46,275,60,66,707,721,
ACTA-1070400342006,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342006,129,77,75,470,75,72,898,922,
ACTA-1070400342007,Chuquisaca,Nor Cinti,Villa Charcas,Nucleo Escolar Simon Bolivar (Thiomoko),1070400342007,39,33,10,196,29,21,328,416,
ACTA-1090100349001,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349001,31,35,81,204,0,20,371,461,
ACTA-1090100349002,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349002,103,85,129,356,32,13,718,758,
ACTA-1090100349003,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349003,89,6,32,195,29,60,411,522,
ACTA-1090100349004,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349004,41,60,28,83,23,12,247,278,
ACTA-1090100349005,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349005,17,17,1,198,11,23,267,304,
ACTA-1090100349006,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349006,2,2,1,19,0,4,28,33,
ACTA-1090100349007,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349007,21,190,129,291,24,78,733,903,
ACTA-1090100349008,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349008,14,24,20,175,9,46,288,353,
ACTA-1090100349009,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349009,72,37,47,284,8,87,535,558,
ACTA-1090100349010,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349010,47,61,23,74,20,37,262,315,
ACTA-1090100349011,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349011,34,57,9,274,35,49,458,573,
ACTA-1090100349012,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349012,71,19,4,177,28,32,331,338,
ACTA-1090100349013,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349013,26,3,19,116,20,12,196,249,
ACTA-1090100349014,Chuquisaca,Sud Cinti,Villa Abecia,Escuela Seccional Waripucara,1090100349014,32,38,45,204,44,61,424,458,
ACTA-1090100363001,Chuquisaca,Sud Cinti,Villa Abecia,Nucleo Escolar Laguna Grande,1090100363001,88,47,39,145,33,43,395,406,
ACTA-1090100363002,Chuquisaca,Sud Cinti,Villa Abecia,Nucleo Escolar Laguna Grande,1090100363002,19,22,3,30,4,1,79,87,
ACTA-1090200365001,Chuquisaca,Sud Cinti,Culpina,U.E. Genoveva Roos,1090200365001,121,6,49,352,35,81,644,702,
ACTA-1090200365002,Chuquisaca,Sud Cinti,Culpina,U.E. Genoveva Roos,1090200365002,106,153,47,205,36,53,600,748,Mesa en lugar distinto: Funcionamiento de la mesa de sufragio en un recinto diferente al autorizado por la autoridad electoral.
ACTA-1090200365003,Chuquisaca,Sud Cinti,Culpina,U.E. Genoveva Roos,1090200365003,117,67,3,456,38,94,775,805,
ACTA-1090200365004,Chuquisaca,Sud Cinti,Culpina,U.E. Genoveva Roos,1090200365004,85,77,59,125,37,46,429,492,
ACTA-1090200365005,Chuquisaca,Sud Cinti,Culpina,U.E. Genoveva Roos,1090200365005,40,29,4,109,9,39,230,286,Falta de datos de apertura o cierre: Omisión de la hora exacta de inicio o finalización de la jornada electoral en el acta.
ACTA-1090300370001,Chuquisaca,Sud Cinti,Las Carreras,Instituto Tecnologico El Paso,1090300370001,38,38,26,341,48,52,543,606,
ACTA-1090300370002,Chuquisaca,Sud Cinti,Las Carreras,Instituto Tecnologico El Paso,1090300370002,27,23,28,75,13,19,185,223,
ACTA-1090300370003,Chuquisaca,Sud Cinti,Las Carreras,Instituto Tecnologico El Paso,1090300370003,102,1,31,260,3,68,465,512,
